"track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","multiple_artist","top100","rank","Major","Minor","CSharp","FSharp","D","ASharp","GSharp","G","B","A","E","DSharp","F","taylor_swift","bad_bunny","the_weeknd","drake","peso_pluma"
"Blinding Lights","the weeknd",1,2019,11,29,43899,69,3703895074,672,199,NA,20,NA,171,50,38,80,0,0,9,7,0,1,"Top 10",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Shape of You","ed sheeran",1,2017,1,6,32181,10,3562543890,33,0,NA,7,0,96,83,93,65,58,0,9,8,0,1,"Top 10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Someone You Loved","lewis capaldi",1,2018,11,8,17836,53,2887241814,440,125,NA,0,NA,110,50,45,41,75,0,11,3,0,1,"Top 10",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dance Monkey","tones and i",1,2019,5,10,24529,0,2864791672,533,167,NA,6,NA,98,82,54,59,69,0,18,10,0,1,"Top 10",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunflower - Spider-Man: Into the Spider-Verse","post malone, swae lee",2,2018,10,9,24094,78,2808096550,372,117,843,4,69,90,76,91,50,54,0,7,5,1,1,"Top 10",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"One Dance","drake, wizkid, kyla",3,2016,4,4,43257,24,2713922350,433,107,NA,0,26,104,77,36,63,1,0,36,5,1,1,"Top 10",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"STAY (with Justin Bieber)","justin bieber, the kid laroi",2,2021,7,9,17050,36,2665343922,492,99,798,31,0,170,59,48,76,4,0,10,5,1,1,"Top 10",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Believer","imagine dragons",1,2017,1,31,18986,23,2594040133,250,121,NA,10,31,125,77,74,78,4,0,23,11,0,1,"Top 10",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Closer","the chainsmokers, halsey",2,2016,5,31,28032,0,2591224264,315,159,NA,0,44,95,75,64,52,41,0,11,3,1,1,"Top 10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Starboy","the weeknd, daft punk",2,2016,9,21,29536,79,2565529693,281,137,NA,1,140,186,68,49,59,16,0,13,28,1,1,"Top 10",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Perfect","ed sheeran",1,2017,1,1,16596,13,2559529074,7,0,NA,0,0,95,60,17,45,16,0,11,2,0,1,"Top 50",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Heat Waves","glass animals",1,2020,6,28,22543,63,2557975762,386,144,707,28,NA,81,76,53,53,44,0,9,9,0,1,"Top 50",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"As It Was","harry styles",1,2022,3,31,23575,130,2513188493,403,198,863,46,NA,174,52,66,73,34,0,31,6,0,1,"Top 50",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seï¿½ï¿½o","shawn mendes, camila cabello",2,2019,6,19,15010,2,2484812918,453,50,NA,1,8,117,76,77,52,4,0,8,3,1,1,"Top 50",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Say You Won't Let Go","james arthur",1,2016,9,9,15722,16,2420461338,231,37,NA,0,13,99,40,45,56,69,0,9,5,0,1,"Top 50",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"lovely - Bonus Track","billie eilish, khalid",2,2017,8,11,15032,30,2355719893,221,96,NA,2,136,115,35,12,30,93,0,10,3,1,1,"Top 50",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Watermelon Sugar","harry styles",1,2019,11,17,21915,34,2322580122,437,115,NA,12,NA,95,55,56,82,12,0,34,5,0,1,"Top 50",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Don't Start Now","dua lipa",1,2019,10,31,27119,0,2303033973,532,77,NA,3,8,124,79,68,79,1,0,10,8,0,1,"Top 50",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lucid Dreams","juice wrld",1,2017,6,15,14749,0,2288695111,188,34,710,0,5,84,44,22,48,38,0,33,24,0,1,"Top 50",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sweater Weather","the neighbourhood",1,2012,5,14,16413,61,2282771485,166,87,NA,1,NA,124,61,41,81,5,2,10,3,0,1,"Top 50",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Thinking Out Loud","ed sheeran",1,2014,1,1,33032,0,2280566092,363,129,NA,0,28,79,78,58,45,47,0,18,3,0,1,"Top 50",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Photograph","ed sheeran",1,2014,6,20,18778,3,2236667932,228,105,NA,0,84,108,61,20,38,61,0,10,5,0,1,"Top 50",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Something Just Like This","the chainsmokers, coldplay",2,2017,2,22,23375,21,2204080728,336,188,NA,3,30,103,61,47,65,3,0,17,4,1,1,"Top 50",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bohemian Rhapsody - Remastered 2011","queen",1,1975,10,31,40112,3,2197010679,321,162,NA,8,17,71,41,23,40,27,0,30,5,0,1,"Top 50",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shallow","lady gaga, bradley cooper",2,2018,9,27,16636,12,2159346687,368,155,NA,6,121,96,57,30,40,38,0,26,3,1,1,"Top 50",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Take Me To Church","hozier",1,2013,9,13,23804,31,2135158446,187,99,NA,1,0,129,57,41,66,63,0,12,5,0,1,"Top 50",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Circles","post malone",1,2019,8,30,19664,16,2132335812,391,73,633,3,37,120,70,59,75,24,0,9,4,0,1,"Top 50",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Love Yourself","justin bieber",1,2015,11,9,22730,5,2123309722,289,87,NA,0,36,100,61,53,38,84,0,28,44,0,1,"Top 50",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"All of Me","john legend",1,2013,8,1,27221,0,2086124197,308,118,NA,2,77,120,42,33,26,92,0,13,3,0,1,"Top 50",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Counting Stars","onerepublic",1,2013,1,1,29215,43,2011464183,179,97,NA,11,153,122,66,48,71,6,0,12,4,0,1,"Top 50",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riptide","vance joy",1,1975,1,1,31123,55,2009094673,300,65,NA,1,0,102,48,50,73,43,0,15,4,0,1,"Top 50",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wake Me Up - Radio Edit","avicii",1,2013,1,1,50887,34,1970673297,315,160,NA,1,46,124,53,66,78,0,0,16,5,0,1,"Top 50",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Can't Hold Us (feat. Ray Dalton)","ray dalton, ryan lewis, macklemore",3,2011,8,16,6074,52,1953533826,201,44,NA,2,0,146,63,88,93,3,0,10,8,1,1,"Top 50",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Hills","the weeknd",1,2015,5,27,25744,4,1947371785,122,94,NA,0,18,136,36,12,57,9,0,14,8,0,1,"Top 50",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"HUMBLE.","kendrick lamar",1,2017,3,30,33206,1,1929770265,284,114,NA,0,5,150,91,42,60,0,0,9,12,0,1,"Top 50",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"One Kiss (with Dua Lipa)","calvin harris, dua lipa",2,2017,6,2,27705,10,1897517891,537,122,NA,6,NA,124,79,59,86,4,0,8,11,1,1,"Top 50",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"good 4 u","olivia rodrigo",1,2021,5,14,15563,6,1887039593,259,55,461,1,NA,166,56,68,66,28,0,11,18,0,1,"Top 50",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"drivers license","olivia rodrigo",1,2021,1,8,12685,3,1858144199,185,61,485,0,NA,144,59,21,43,76,0,10,7,0,1,"Top 50",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Demons","imagine dragons",1,2012,1,1,26694,13,1840364617,65,82,NA,4,13,180,33,38,71,20,0,28,5,0,1,"Top 50",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lose Yourself - Soundtrack Version","eminem",1,2002,1,1,32502,21,1829992958,247,54,NA,1,51,171,70,6,73,1,0,36,26,0,1,"Top 50",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"INDUSTRY BABY (feat. Jack Harlow)","jack harlow, lil nas x",2,2021,7,23,13315,0,1814349763,300,47,690,0,NA,150,74,89,70,2,0,5,6,1,1,"Top 50",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Another Love","tom odell",1,2012,10,15,18371,83,1813673666,250,122,NA,19,NA,123,45,13,54,70,0,9,4,0,1,"Top 50",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mr. Brightside","the killers",1,2003,9,23,51979,15,1806617704,306,99,NA,2,120,148,35,24,93,0,0,10,8,0,1,"Top 50",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Levitating (feat. DaBaby)","dua lipa, dababy",2,2020,3,27,15894,8,1802514301,198,13,544,0,60,103,70,92,83,1,0,7,6,1,1,"Top 50",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No Role Modelz","j. cole",1,2014,12,9,21164,36,1791000570,80,65,476,0,14,100,70,47,52,30,0,6,33,0,1,"Top 50",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Do I Wanna Know?","arctic monkeys",1,2013,1,1,33783,26,1788326445,133,92,NA,1,26,85,55,42,53,17,0,22,3,0,1,"Top 50",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Dakiti","bad bunny, jhay cortez",2,2020,10,30,11215,21,1763363713,189,166,525,9,25,110,73,14,57,40,0,11,5,1,1,"Top 50",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Memories","maroon 5",1,2019,9,20,9974,2,1759567999,272,67,NA,1,19,91,77,60,32,84,0,8,5,0,1,"Top 50",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Yellow","chris molitor",1,1999,1,1,31358,43,1755214421,196,2,NA,5,0,173,43,28,66,0,0,23,3,0,1,"Top 50",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"MONTERO (Call Me By Your Name)","lil nas x",1,2020,9,18,12329,0,1735441776,275,19,738,0,NA,179,61,76,51,30,0,38,15,0,1,"Top 50",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"There's Nothing Holdin' Me Back","shawn mendes",1,2016,9,23,12382,0,1714490998,229,57,NA,2,71,122,86,97,80,36,0,9,6,0,1,"Top 100",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mood (feat. Iann Dior)","24kgoldn, iann dior",2,2020,7,24,12854,0,1699402402,237,27,636,0,NA,91,70,76,72,22,0,27,4,1,1,"Top 100",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"'Till I Collapse","eminem, nate dogg",2,2002,5,26,22923,0,1695712020,78,46,NA,1,0,171,55,10,85,7,0,8,20,1,1,"Top 100",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dynamite","bts",1,2020,8,21,8528,5,1692897992,239,163,583,0,NA,114,75,74,77,1,0,9,10,0,1,"Top 100",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smells Like Teen Spirit - Remastered 2021","nirvana",1,1991,9,10,49991,9,1690192927,265,121,NA,4,160,117,52,73,91,0,0,11,7,0,1,"Top 100",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Without Me","eminem",1,2002,1,1,21081,43,1687664027,98,76,NA,5,0,112,92,67,66,0,0,36,9,0,1,"Top 100",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"When I Was Your Man","bruno mars",1,2012,12,5,2420,11,1661187319,0,0,806,0,0,145,60,43,27,94,0,14,4,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Die For You","the weeknd",1,2016,11,24,2483,59,1647990401,68,21,24,0,259,134,59,51,52,9,0,15,7,0,1,"Top 100",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Just The Way You Are","bruno mars",1,2010,1,1,21106,13,1641426668,82,0,NA,0,0,109,63,46,85,1,0,9,5,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"In The End","linkin park",1,2000,10,24,25065,6,1624165576,63,0,NA,2,0,105,55,40,90,1,0,32,6,0,1,"Top 100",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"The Scientist","coldplay",1,2002,8,5,30992,6,1608164312,124,25,NA,1,0,146,56,21,44,73,0,11,2,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Before You Go","lewis capaldi",1,2019,11,1,8327,24,1608045237,205,130,625,0,25,112,45,19,60,63,0,9,6,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"I'm Not The Only One","sam smith",1,2014,1,1,17492,3,1606986953,136,24,NA,0,30,82,68,50,49,56,0,8,4,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Cold Heart - PNAU Remix","dua lipa, elton john, pnau",3,2017,11,10,21097,52,1605224506,384,135,NA,37,312,116,80,92,80,4,0,10,3,1,1,"Top 100",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Every Breath You Take - Remastered 2003","the police",1,1983,1,6,22439,19,1593270737,211,74,929,0,129,117,82,73,45,54,0,7,3,0,1,"Top 100",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Viva La Vida","coldplay",1,2008,1,1,33898,62,1592909789,233,0,NA,9,0,138,49,42,62,9,0,11,3,0,1,"Top 100",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Save Your Tears","the weeknd",1,2020,3,20,12688,13,1591223784,197,115,112,0,200,118,68,61,82,2,0,50,3,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kiss Me More (feat. SZA)","sza, doja cat",2,2021,4,9,15867,0,1575467011,382,65,497,0,12,111,77,74,66,30,0,13,3,1,1,"Top 100",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Bad Habits","ed sheeran",1,2020,9,3,12755,8,1555511105,344,97,945,15,NA,126,81,59,90,5,0,36,3,0,1,"Top 100",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sweet Child O' Mine","guns n' roses",1,1987,1,1,41231,1,1553497987,228,151,NA,3,99,125,45,67,90,9,11,10,5,0,1,"Top 100",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Locked Out Of Heaven","bruno mars",1,2012,12,5,1622,9,1481349984,0,0,356,0,0,144,73,87,70,6,0,28,5,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Payphone","maroon 5, wiz khalifa",2,2012,1,1,14143,4,1479264469,56,38,NA,1,NA,110,74,51,74,2,0,29,4,1,1,"Top 100",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Take On Me","a-ha",1,1984,10,19,44927,17,1479115056,34,0,NA,6,0,84,57,86,90,2,0,9,5,0,1,"Top 100",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rolling in the Deep","adele",1,2010,11,29,35684,6,1472799873,195,125,NA,2,78,105,73,52,76,13,0,5,3,0,1,"Top 100",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Somebody That I Used To Know","gotye, kimbra",2,2011,1,1,42798,0,1457139296,217,136,NA,1,NA,129,86,75,52,54,0,10,4,1,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Nights","avicii",1,2014,1,1,17354,8,1456081449,92,122,NA,0,55,126,53,66,85,2,0,24,4,0,1,"Top 100",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Call Out My Name","the weeknd",1,2018,3,29,11087,6,1449799467,151,107,801,1,105,134,45,17,60,21,0,33,4,0,1,"Top 100",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"All I Want for Christmas Is You","mariah carey",1,1994,10,28,25653,0,1449779435,387,132,NA,0,NA,150,34,33,63,16,0,7,4,0,1,"Top 100",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Peaches (feat. Daniel Caesar & Giveon)","justin bieber, daniel caesar, giveon",3,2021,3,19,14140,0,1445941661,231,52,612,6,NA,90,63,49,68,38,0,42,18,1,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Me Porto Bonito","chencho corleone, bad bunny",2,2022,5,6,8870,43,1440757818,104,120,141,26,49,92,91,43,71,9,0,9,8,1,1,"Top 100",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Adore You","harry styles",1,2019,12,6,13454,1,1439191367,246,71,519,2,5,99,68,57,77,2,0,10,5,0,1,"Top 100",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"LA CANCIï¿½","j balvin, bad bunny",2,2019,6,28,6398,31,1435127549,177,109,305,3,5,176,75,43,65,15,0,11,32,1,1,"Top 100",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"The Real Slim Shady","eminem",1,2000,1,1,20763,27,1424589568,81,53,NA,1,17,104,95,78,66,3,0,4,6,0,1,"Top 100",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"The Night We Met","lord huron",1,2015,2,2,18515,35,1410088830,70,82,939,1,162,174,45,10,37,97,25,64,4,0,1,"Top 100",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Easy On Me","adele",1,2021,10,14,10195,20,1406111294,258,87,657,22,9,142,60,13,37,58,0,13,3,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Let Me Down Slowly","alec benjamin",1,2018,5,25,5897,19,1374581173,0,0,885,0,0,150,65,51,55,73,0,14,3,0,1,"Top 100",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beggin","mï¿½ï¿½ne",1,2017,12,8,8559,0,1367810478,183,64,964,9,75,134,71,59,80,13,0,36,5,0,1,"Top 100",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Numb","linkin park",1,2003,3,24,20111,5,1361425037,39,0,NA,0,0,110,50,24,86,0,0,64,4,0,1,"Top 100",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Gangsta's Paradise","coolio, l.v.",2,1995,7,11,10624,17,1357608774,21,0,386,0,NA,80,63,40,61,9,0,56,6,1,1,"Top 100",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Quevedo: Bzrp Music Sessions, Vol. 52","bizarrap, quevedo",2,2022,7,6,8506,45,1356565093,94,65,164,14,176,128,62,55,78,1,3,23,4,1,1,"Top 100",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blank Space","taylor swift",1,2014,1,1,11434,53,1355959075,154,123,410,2,81,96,75,57,68,9,0,13,6,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Woman","doja cat",1,2021,6,25,9424,0,1329090101,202,50,463,4,NA,108,82,88,76,9,0,12,9,0,1,"Top 100",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Flowers","miley cyrus",1,2023,1,12,12211,115,1316855716,300,215,745,58,NA,118,71,65,68,6,0,3,7,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pepas","farruko",1,2021,6,24,14114,17,1309887447,252,109,965,20,NA,130,76,44,77,1,0,13,3,0,1,"Top 100",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Callaita","bad bunny, tainy",2,2019,5,31,9539,15,1304313953,162,116,355,7,0,176,61,24,62,60,0,24,31,1,1,"Top 100",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Shivers","ed sheeran",1,2021,9,9,10147,30,1302184087,234,71,543,18,NA,141,79,82,86,28,0,4,9,0,1,"Top 100",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heather","conan gray",1,2020,3,20,6170,7,1301799902,82,1,231,0,2,92,47,25,43,62,0,32,3,0,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"I Wanna Be Yours","arctic monkeys",1,2013,1,1,12859,110,1297026226,24,98,582,2,73,135,48,44,42,12,2,11,3,0,1,"Top 100",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iris","the goo goo dolls",1,1998,3,31,13101,9,1284942608,137,5,582,0,0,156,32,49,72,0,0,9,4,0,1,"Top 100",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Danza Kuduro","don omar, lucenzo",2,2010,1,1,17138,37,1279434863,119,81,974,1,503,130,47,86,92,8,0,5,24,1,1,"Top 100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Creep","radiohead",1,1992,9,21,36724,7,1271293243,146,72,NA,5,80,92,53,12,34,1,0,12,4,0,0,"Top 200",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Why'd You Only Call Me When You're High?","arctic monkeys",1,2013,1,1,23389,29,1267333350,54,70,NA,2,1,92,70,81,63,4,0,8,4,0,0,"Top 200",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Titi Me Preguntï¿","bad bunny",1,2022,5,6,9037,42,1264310836,124,133,139,14,166,107,65,19,72,10,0,13,25,0,0,"Top 200",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Yonaguni","bad bunny",1,2021,6,4,9644,28,1260594497,120,86,164,4,0,180,64,44,65,28,0,14,12,0,0,"Top 200",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"deja vu","olivia rodrigo",1,2021,4,1,7545,4,1256880657,117,39,141,0,46,181,44,22,60,61,0,42,9,0,0,"Top 200",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"positions","ariana grande",1,2020,10,23,8207,0,1252563873,175,55,95,0,2,144,73,66,80,44,0,9,12,0,0,"Top 200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mockingbird","eminem",1,2004,1,1,12985,61,1241559043,49,98,NA,5,204,84,62,24,67,21,0,13,28,0,0,"Top 200",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"We Found Love","rihanna, calvin harris",2,2011,1,1,36843,21,1235005533,321,91,NA,1,58,128,73,60,77,3,0,11,4,1,0,"Top 200",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"traitor","juan cruz toledo, huilen toledo",2,2021,5,21,5257,6,1230855859,85,43,134,0,NA,176,29,12,33,68,0,12,5,1,0,"Top 200",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Unholy (feat. Kim Petras)","sam smith, kim petras",2,2022,9,22,8576,42,1230675890,216,108,331,26,154,131,71,24,47,1,0,27,9,1,0,"Top 200",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enemy (with JID) - from the series Arcane League of Legends","imagine dragons, league of legends, jid, arcane",4,2021,9,3,6180,7,1223481149,122,88,580,21,10,77,72,59,76,24,0,42,28,1,0,"Top 200",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Enemy - from the series Arcane League of Legends","imagine dragons, league of legends, arcane",3,2021,10,27,824,0,1223481149,8,8,8,2,0,77,73,54,74,23,0,41,23,1,0,"Top 200",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Save Your Tears (with Ariana Grande) (Remix)","ariana grande, the weeknd",2,2020,3,20,9161,5,1221813483,240,98,468,3,10,118,65,63,79,3,0,10,3,1,0,"Top 200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"505","arctic monkeys",1,2007,4,20,13985,25,1217120710,30,80,588,1,1,140,52,20,85,0,0,7,5,0,0,"Top 200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La Bachata","manuel turizo",1,2022,5,26,6804,45,1214083358,139,111,161,15,210,125,84,85,68,58,0,22,4,0,0,"Top 200",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Still D.R.E.","dr. dre, snoop dogg",2,1999,1,1,33966,0,1210599487,141,78,NA,1,0,93,81,53,78,18,0,6,24,1,0,"Top 200",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Everybody Wants To Rule The World","tears for fears",1,1985,2,17,41751,25,1205951614,101,32,NA,0,666,112,64,54,81,36,0,11,6,0,0,"Top 200",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"In Da Club","50 cent",1,2002,1,1,30427,7,1202722675,235,106,NA,1,35,90,90,79,71,26,0,7,37,0,0,"Top 200",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hope","xxxtentacion",1,2018,3,16,3659,0,1200808494,11,10,267,0,7,146,59,23,46,66,0,15,6,0,0,"Top 200",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Contection","godzz__-, zakaria",2,2020,1,16,6955,0,1180896317,65,45,398,0,1,166,81,83,75,14,0,29,34,1,0,"Top 200",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"you broke me first","tate mcrae",1,2020,4,17,6638,0,1180094974,167,19,318,0,1,124,64,8,37,79,0,9,5,0,0,"Top 200",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Todo De Ti","rauw alejandro",1,2020,11,2,11975,8,1168642797,188,75,268,6,16,128,81,57,63,40,1,10,4,0,0,"Top 200",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Ghost","justin bieber",1,2021,3,19,5866,24,1167330737,107,38,95,0,NA,154,61,41,74,21,0,40,6,0,0,"Top 200",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Set Fire to the Rain","adele",1,2011,1,1,14739,43,1163620694,88,112,NA,5,519,108,61,47,68,0,0,13,3,0,0,"Top 200",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kill Bill","sza",1,2022,12,8,8109,77,1163093654,183,162,161,12,187,89,64,43,73,5,17,16,4,0,0,"Top 200",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
